ID	AccINSDC	Name	Assembly	BioSample	BioProject	Date	TaxId	Lineage	SuperKingdom	Phylum	Class	Order	Family	Genus	Species	Size	MolecularType	AnnotDate	Topology	MOB_60	MPF	PFinder_60	PTU	HRange
NZ_CP018451.1	CP018451.1	pKp_Goe_070-1	GCF_001902515.1	SAMN05412456	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	90684	Plasmid	02-SEP-2019	circular	-	-	IncFIA(HI1);IncR	PTU-R	III
NZ_CP018452.1	CP018452.1	pKp_Goe_070-2	GCF_001902515.1	SAMN05412456	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	67100	Plasmid	02-SEP-2019	circular	MOBP	-	IncL/M(pMU407)	PTU-LM	IV
NZ_CP018453.1	CP018453.1	ANONYMOUS_2	GCF_001902515.1	SAMN05412456	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	4075	Plasmid	02-SEP-2019	circular	-	-	Col440II	PTU-E3	VI
NZ_CP029125.1	CP029125.1	unnamed2	GCF_003073995.1	SAMN07291525	PRJNA316321	2018-04-30	158836	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	4096	Plasmid	17-FEB-2020	circular	-	-	Col440I	PTU-E3	VI
NZ_CP050404.1	CP050404.1	pVB2486_1	GCF_012935005.1	SAMN14414761	PRJNA613679	2020-04-30	470	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	99090	Plasmid	02-MAY-2020	circular	MOBF	typeF	-	PTU-Pse5	II
NZ_CP050405.1	CP050405.1	pVB2486_2	GCF_012935005.1	SAMN14414761	PRJNA613679	2020-04-30	470	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	14906	Plasmid	02-MAY-2020	circular	-	-	-	PTU-Pse7	I
NZ_CP045449.1	CP045449.1	p280_12888	GCF_009387895.1	SAMN13031564	PRJNA577628	2019-10-29	340190	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Schwarzengrund	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	276739	Plasmid	31-OCT-2019	circular	MOBH	-	IncHI2;IncHI2A	PTU-HI2	IV
NZ_CP045448.1	CP045448.1	p3_12888	GCF_009387895.1	SAMN13031564	PRJNA577628	2019-10-29	340190	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Schwarzengrund	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	2989	Plasmid	31-OCT-2019	circular	-	-	Col440I	PTU-E76	VI
NZ_CP029135.1	CP029135.1	unnamed1	GCF_003074015.1	SAMN07291519	PRJNA316321	2018-04-30	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	70613	Plasmid	17-FEB-2020	circular	-	-	IncFIA(HI1);IncR	PTU-R	III
NZ_CP029136.1	CP029136.1	unnamed2	GCF_003074015.1	SAMN07291519	PRJNA316321	2018-04-30	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	190416	Plasmid	17-FEB-2020	circular	MOBF	-	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP029138.1	CP029138.1	unnamed3	GCF_003074015.1	SAMN07291519	PRJNA316321	2018-04-30	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	81137	Plasmid	17-FEB-2020	circular	MOBP	typeI	IncL/M(pMU407)	PTU-LM	IV
NZ_CP009783.1	CP009783.1	pCD	GCF_000834495.1	SAMN03145064	PRJNA240085	2015-02-09	632	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pestis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	70305	Plasmid	15-FEB-2020	circular	-	-	IncFII(Y)	PTU-E2	II
NZ_CP009784.1	CP009784.1	pMT	GCF_000834495.1	SAMN03145064	PRJNA240085	2015-02-09	632	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pestis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	96921	Plasmid	15-FEB-2020	circular	-	-	IncFIB(pHCM2)	PTU-FY	I
NZ_CP045151.1	CP045151.1	pCD	GCF_009295945.1	SAMN12991206	PRJNA269675	2019-10-24	632	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pestis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	68343	Plasmid	04-FEB-2020	circular	-	-	IncFII(Y)	PTU-E2	II
NZ_CP045150.1	CP045150.1	pMT	GCF_009295945.1	SAMN12991206	PRJNA269675	2019-10-24	632	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pestis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	100984	Plasmid	04-FEB-2020	circular	-	-	IncFIB(pHCM2)	PTU-FY	I
NZ_CP044137.1	CP044137.1	pAR-0430-1	GCF_008727135.1	SAMN12648980	PRJNA562719	2019-09-29	1045010	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O157	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	88229	Plasmid	07-OCT-2019	circular	MOBP	typeI	IncI1	PTU-I1	III
NZ_CP044138.1	CP044138.1	pAR-0430-2	GCF_008727135.1	SAMN12648980	PRJNA562719	2019-09-29	1045010	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O157	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	34677	Plasmid	07-OCT-2019	circular	MOBP	-	IncX4	PTU-X4	III
NZ_CP044139.1	CP044139.1	pAR-0430-3	GCF_008727135.1	SAMN12648980	PRJNA562719	2019-09-29	1045010	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O157	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	92728	Plasmid	07-OCT-2019	circular	-	-	IncFIB(AP001918);IncFII	PTU-E5	I
NC_009791.1	CP000801.1	pETEC_5	GCF_000017745.1	SAMN02604038	PRJNA13960	2007-09-11	331111	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O139:H28;Escherichia coli O139:H28 str. E24377A	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5033	Plasmid	22-FEB-2020	circular	-	-	ColRNAI	PTU-E1	III
NZ_CP033997.1	CP033997.1	unnamed1	GCF_009739755.1	SAMN10374690	PRJNA503808	2019-12-11	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	3011	Plasmid	14-DEC-2019	circular	-	-	rep21	PTU-Bac16	III
NZ_CP034396.1	CP034396.1	pCRE1.1	GCF_004135775.1	SAMN10531472	PRJNA508823	2019-02-04	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	134635	Plasmid	08-MAR-2020	circular	MOBF	typeF	IncFIA;IncFIB(AP001918);IncFII(pAMA1167-NDM-5);IncQ1	PTU-FE	III
NZ_CP034397.1	CP034397.1	pCRE1.2	GCF_004135775.1	SAMN10531472	PRJNA508823	2019-02-04	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	93642	Plasmid	08-MAR-2020	circular	-	-	IncA/C2	PTU-C	V
NZ_CP034400.1	CP034400.1	pCRE1.3	GCF_004135775.1	SAMN10531472	PRJNA508823	2019-02-04	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	61553	Plasmid	08-MAR-2020	circular	MOBP	-	IncI2	PTU-I2	III
NZ_CP031136.1	CP031136.1	pGMI17-003_2	GCF_003342715.1	SAMN08663441	PRJNA230969	2018-07-26	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	109442	Plasmid	24-FEB-2020	circular	-	-	-	PTU-E16	III
NZ_CP031138.1	CP031138.1	pGMI17-003_4	GCF_003342715.1	SAMN08663441	PRJNA230969	2018-07-26	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	46157	Plasmid	24-FEB-2020	circular	MOBP	typeT	IncX3	PTU-X3	IV
NZ_LR025089.1	LR025089.1	gnlDSMZSGKP980Plasmid1	GCF_900497045.1	SAMEA4785252	PRJEB27482	2019-01-29	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	220174	Plasmid	26-MAR-2020	circular	MOBF	-	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_LR025091.1	LR025091.1	gnlDSMZSGKP980Plasmid2	GCF_900497045.1	SAMEA4785252	PRJEB27482	2019-01-29	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	63589	Plasmid	26-MAR-2020	circular	MOBP	typeI	IncL/M(pOXA-48)	PTU-LM	IV
NZ_CP044159.1	CP044159.1	pAR-0423-1	GCF_008727275.1	SAMN12648973	PRJNA562719	2019-09-29	623	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella flexneri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	59694	Plasmid	07-OCT-2019	circular	MOBF	typeT	ColRNAI;IncN	PTU-N1	IV
NZ_CP044160.1	CP044160.1	pAR-0423-2	GCF_008727275.1	SAMN12648973	PRJNA562719	2019-09-29	623	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella flexneri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	146462	Plasmid	07-OCT-2019	circular	-	-	IncFII	PTU-FSh	III
NZ_CP029668.1	CP029668.1	unnamed1	GCF_003193685.1	SAMN04901613	PRJNA316321	2018-06-06	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	3125	Plasmid	17-FEB-2020	circular	-	-	repUS13	PTU-Bac16	III
NZ_CP012977.1	CP012977.1	pST20130942	GCF_001611365.1	SAMN04166544	PRJNA298756	2016-04-05	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	17307	Plasmid	12-FEB-2020	circular	-	-	rep16;rep19	PTU-Bac18	II
NZ_CP028173.1	CP028173.1	pGMI17-001_1	GCF_003030125.1	SAMN08663434	PRJNA186035	2018-04-02	28901	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	50905	Plasmid	12-JAN-2020	circular	MOBF	typeT	IncN	PTU-N1	IV
NZ_CP028174.1	CP028174.1	pGMI17-001_2	GCF_003030125.1	SAMN08663434	PRJNA186035	2018-04-02	28901	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	33310	Plasmid	12-JAN-2020	circular	MOBP	typeT	IncX4	PTU-X4	III
NZ_CP045976.1	CP045976.1	pAUSMDU00002545_01	GCF_009664455.1	SAMN13191633	PRJNA556438	2019-11-17	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	94640	Plasmid	19-NOV-2019	circular	-	-	IncFIA;IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP014216.1	CP014216.1	unnamed1	GCF_001543995.1	SAMN04448797	PRJNA309091	2016-02-02	470	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	74241	Plasmid	28-AUG-2019	circular	MOBF	typeF	-	PTU-Pse5	II
NZ_CP023188.1	CP023188.1	pK518_NDM5	GCF_002290285.1	SAMN07551913	PRJNA393093	2017-09-12	1134687	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella michiganensis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis	46146	Plasmid	21-DEC-2019	circular	-	-	IncX3	PTU-X3	IV
NC_012473.1	CP001406.1	p03BB102_179	GCF_000022505.1	SAMN02603930	PRJNA31307	2009-03-30	572264	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus 03BB102	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	179680	Plasmid	19-DEC-2019	circular	-	-	-	PTU-Bac37	II
NZ_CP011916.1	CP011916.1	pPSUO2	GCF_002215095.1	SAMN03783363	PRJNA287563	2017-07-06	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	110961	Plasmid	21-DEC-2019	circular	MOBF	typeF	IncFIB(AP001918);IncFII(pRSB107)	PTU-E81	III
NZ_CP006663.1	CP006663.1	pCuAs	GCF_000364385.3	SAMN02152539	PRJNA183901	2016-01-04	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	117755	Plasmid	12-FEB-2020	circular	-	-	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP006662.2	CP006662.2	pHg	GCF_000364385.3	SAMN02152539	PRJNA183901	2016-01-04	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	85161	Plasmid	12-FEB-2020	circular	-	-	IncFIA(HI1);IncR	PTU-R	III
NZ_CP006661.1	CP006661.1	pNDM-US	GCF_000364385.3	SAMN02152539	PRJNA183901	2016-01-04	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	140825	Plasmid	12-FEB-2020	circular	MOBH	typeF	IncA/C2	PTU-C	V
NZ_CP038599.1	CP038599.1	p12-2388.4	GCF_004768645.1	SAMN06030204	PRJNA353625	2019-04-10	149385	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Hadar	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	3223	Plasmid	11-APR-2020	circular	-	-	Col440I	PTU-E3	VI
NZ_CP014442.1	CP014442.1	pUSA01-1-SUR23	GCF_002000845.1	SAMN04497617	PRJNA312385	2017-02-16	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	3125	Plasmid	12-FEB-2020	circular	-	-	repUS13	PTU-Bac16	III
NZ_CP014443.1	CP014443.1	pUSA04-1-SUR23	GCF_002000845.1	SAMN04497617	PRJNA312385	2017-02-16	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	27079	Plasmid	12-FEB-2020	circular	-	-	rep16;rep19	PTU-Bac17	I
NZ_CP018441.1	CP018441.1	pKp_Goe_917-1	GCF_001902415.1	SAMN05412453	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	180027	Plasmid	02-SEP-2019	circular	MOBF	typeF;typeT	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP018443.1	CP018443.1	pKp_Goe_917-2	GCF_001902415.1	SAMN05412453	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	50611	Plasmid	02-SEP-2019	circular	-	-	IncL/M(pOXA-48)	PTU-LM	IV
NZ_CP018445.1	CP018445.1	pKp_Goe_917-4	GCF_001902415.1	SAMN05412453	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	9294	Plasmid	02-SEP-2019	circular	MOBC	-	ColRNAI	PTU-E4	III
NZ_CP018444.1	CP018444.1	pKp_Goe_917-5	GCF_001902415.1	SAMN05412453	PRJNA329409	2016-12-13	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	5234	Plasmid	02-SEP-2019	circular	-	-	Col440I;Col440II	PTU-E3	VI
NZ_CP040088.1	CP040088.1	unnamed1	GCF_005280715.1	SAMN11571817	PRJNA541079	2019-05-12	470	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	11194	Plasmid	14-MAY-2019	circular	MOBQ	-	-	PTU-Pse7	I
NZ_CP020824.1	CP020824.1	pCFSAN033541	GCF_002128385.1	SAMN03702837	PRJNA242847	2017-05-11	149539	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Enteritidis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	59372	Plasmid	20-DEC-2019	circular	-	-	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP043434.1	CP043434.1	pPT1-1	GCF_008313815.1	SAMN12634962	PRJNA562154	2019-09-06	149539	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Enteritidis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	59372	Plasmid	15-SEP-2019	circular	-	-	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP043844.1	CP043844.1	unnamed	GCF_009769095.1	SAMN12721400	PRJNA564722	2019-12-19	1280	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	20729	Plasmid	02-JAN-2020	circular	-	-	rep16;rep5	PTU-Bac18	II
NZ_CP010232.1	CP010232.1	A	GCF_001901365.1	SAMN03252453	PRJNA269191	2016-12-12	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	155425	Plasmid	23-FEB-2020	circular	MOBF	typeF	IncFIB(AP001918);IncFII	PTU-E81	III
